"122"	"Mgat5b"	"L4 eNeuron"	"L4 eNeuron"	1.94797278970396
"123"	"Dusp8"	"L4 eNeuron"	"L4 eNeuron"	1.78870555057776
"124"	"Kcnc3"	"L4 eNeuron"	"L4 eNeuron"	1.54548203302343
"125"	"Arhgap39"	"L4 eNeuron"	"L4 eNeuron"	1.32003957369002
"126"	"Hs6st3"	"L4 eNeuron"	"L4 eNeuron"	1.20255840030233
"127"	"Nlrc5"	"Adarb2 iNeuron"	"L4 eNeuron"	3.0586225708058
"128"	"Gpatch2"	"Adarb2 iNeuron"	"L4 eNeuron"	2.76543794515531
"129"	"Lgr5"	"Adarb2 iNeuron"	"L4 eNeuron"	2.55202799954331
"130"	"Tmem39a"	"Adarb2 iNeuron"	"L4 eNeuron"	2.5449660593676
"131"	"Synpo2"	"Adarb2 iNeuron"	"L4 eNeuron"	2.51820100246424
"132"	"Magee2"	"Adarb2 iNeuron"	"L4 eNeuron"	2.30840988599976
"133"	"Kcnj14"	"Adarb2 iNeuron"	"L4 eNeuron"	2.24961659590311
"134"	"Rtp1"	"Adarb2 iNeuron"	"L4 eNeuron"	2.0455505048805
"135"	"Tapbp"	"Adarb2 iNeuron"	"L4 eNeuron"	2.01291658274999
"136"	"Aloxe3"	"Adarb2 iNeuron"	"L4 eNeuron"	1.9962944523047
"137"	"Abhd15"	"L4 eNeuron"	"Adarb2 iNeuron"	1.20228793834057
"138"	"Snx4"	"OPC"	"OPC"	3.67907666488865
"139"	"Plcl1"	"OPC"	"OPC"	2.84133202601478
"140"	"Cntn2"	"OPC"	"OPC"	2.6990858644801
"141"	"Ccdc88b"	"L2/3 eNeuron"	"OPC"	2.29581410160434
"142"	"Mtrf1"	"L2/3 eNeuron"	"OPC"	1.99624853284398
"143"	"Lepr"	"L2/3 eNeuron"	"OPC"	1.98240977661092
"144"	"Ptgs2"	"L2/3 eNeuron"	"OPC"	1.96983755089952
"145"	"Foxo1"	"L2/3 eNeuron"	"OPC"	1.92360543238833
"146"	"Alox8"	"L2/3 eNeuron"	"OPC"	1.8767994584774
"147"	"Fam198a"	"L2/3 eNeuron"	"OPC"	1.79662344073992
"148"	"Lin28b"	"L2/3 eNeuron"	"OPC"	1.78157485594758
"149"	"Insig1"	"L2/3 eNeuron"	"OPC"	1.75936035782762
"150"	"Zbtb14"	"L2/3 eNeuron"	"OPC"	1.68794069394175
"151"	"Bag2"	"L2/3 eNeuron"	"OPC"	1.68388390803609
"152"	"Dact1"	"L2/3 eNeuron"	"OPC"	1.65540098409299
"153"	"Safb2"	"L2/3 eNeuron"	"OPC"	1.60648950530775
"154"	"Aox3"	"L2/3 eNeuron"	"OPC"	1.54961858160271
"155"	"Gm2a"	"L2/3 eNeuron"	"OPC"	1.54158055122469
"156"	"Lix1"	"L2/3 eNeuron"	"OPC"	1.46951618195177
"157"	"Pnlip"	"L2/3 eNeuron"	"OPC"	1.42601779458526
"158"	"Phkb"	"OPC"	"L2/3 eNeuron"	4.06028767114318
"159"	"Samhd1"	"OPC"	"L2/3 eNeuron"	3.71257788988731
"160"	"Fam83d"	"OPC"	"L2/3 eNeuron"	3.23205564481953
"161"	"Dusp16"	"OPC"	"L2/3 eNeuron"	2.91621069132568
"162"	"Fam198a"	"endothelial"	"Lhx6 iNeuron"	3.75294538058277
"163"	"Fam13a"	"endothelial"	"Lhx6 iNeuron"	3.54174417524592
"164"	"Zcchc12"	"endothelial"	"Lhx6 iNeuron"	2.80565386879119
"165"	"Jakmip1"	"endothelial"	"Lhx6 iNeuron"	2.67537707149447
"166"	"Tpst2"	"endothelial"	"Lhx6 iNeuron"	2.27343002026925
"167"	"Pygm"	"mural"	"Lhx6 iNeuron"	4.98164920644946
"168"	"Tpcn1"	"mural"	"Lhx6 iNeuron"	4.98164920644946
"169"	"Helz"	"mural"	"Lhx6 iNeuron"	4.88506329630043
"170"	"Zcchc14"	"Lhx6 iNeuron"	"mural"	2.6106103659006
"171"	"Kdm8"	"Lhx6 iNeuron"	"mural"	2.31742043916747
"172"	"Slc25a34"	"Lhx6 iNeuron"	"mural"	2.20508055424343
"173"	"Gpr141"	"Lhx6 iNeuron"	"mural"	1.98372200297147
"174"	"Bag2"	"Lhx6 iNeuron"	"mural"	1.8872237290689
"175"	"Rhobtb1"	"Lhx6 iNeuron"	"mural"	1.86356844530334
"176"	"Errfi1"	"Lhx6 iNeuron"	"mural"	1.85262336444568
"177"	"Arfgap2"	"Lhx6 iNeuron"	"mural"	1.795786767491
"178"	"Mex3d"	"Lhx6 iNeuron"	"mural"	1.78667449345357
"179"	"Syna"	"Lhx6 iNeuron"	"mural"	1.77658912072574
"180"	"St8sia6"	"Lhx6 iNeuron"	"mural"	1.74005749037842
"181"	"Fam104a"	"Lhx6 iNeuron"	"mural"	1.67875352131936
"182"	"Shmt1"	"Lhx6 iNeuron"	"mural"	1.64115747360666
"183"	"Strn4"	"Lhx6 iNeuron"	"mural"	1.63265442681529
"184"	"Fam169b"	"Lhx6 iNeuron"	"mural"	1.62865040371574
"185"	"Pkhd1"	"Lhx6 iNeuron"	"mural"	1.62723441373698
"186"	"Plagl1"	"Lhx6 iNeuron"	"mural"	1.59751094660077
"187"	"Adipor2"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.75327885457733
"188"	"Decr1"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.33629790345209
"189"	"Fam83h"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.32437893853963
"190"	"Trib2"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.19025363608633
"191"	"Gm18409"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.13908126029129
"192"	"Fbxl4"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.10868046839096
"193"	"Ccdc71"	"Adarb2 iNeuron"	"Adarb2 iNeuron"	2.03817075000304
"194"	"Gsdmcl.ps"	"astrocytes"	"Adarb2 iNeuron"	3.7101884657647
"195"	"Clcnka"	"astrocytes"	"Adarb2 iNeuron"	3.5596474213286
"196"	"Agmat"	"astrocytes"	"Adarb2 iNeuron"	3.54546100344259
"197"	"Mcm3"	"astrocytes"	"Adarb2 iNeuron"	3.06699025219976
"198"	"Nup107"	"astrocytes"	"Adarb2 iNeuron"	2.98024094129033
"199"	"Hs3st3b1"	"astrocytes"	"Adarb2 iNeuron"	2.9502358440841
"200"	"Leng1"	"astrocytes"	"Adarb2 iNeuron"	2.93670066704064
"201"	"Ccnd1"	"astrocytes"	"Adarb2 iNeuron"	2.63000053808695
"202"	"Cyp4v3"	"astrocytes"	"Adarb2 iNeuron"	2.53704061383076
"203"	"Rab8a"	"astrocytes"	"Adarb2 iNeuron"	2.48606702295711
"204"	"Plin2"	"astrocytes"	"Adarb2 iNeuron"	2.19938812890862
"205"	"Pitrm1"	"Adarb2 iNeuron"	"astrocytes"	3.04130506409353
"206"	"Arhgap19"	"Adarb2 iNeuron"	"astrocytes"	2.82044038747563
"207"	"Dcaf11"	"Adarb2 iNeuron"	"astrocytes"	2.69925278855494
"208"	"Ripk1"	"Adarb2 iNeuron"	"astrocytes"	2.54351623942176
"209"	"Lzts2"	"Adarb2 iNeuron"	"astrocytes"	2.1125137115599
"210"	"Zc3h12c"	"endothelial"	"OPC"	3.93528113118127
"211"	"Dhx57"	"endothelial"	"OPC"	3.65483090862272
"212"	"Pcf11"	"endothelial"	"OPC"	3.39343328130618
"213"	"Sltm"	"endothelial"	"OPC"	3.34064336400822
"214"	"Uggt1"	"endothelial"	"OPC"	3.26203156966155
"215"	"Hc"	"endothelial"	"OPC"	3.15621818643461
"216"	"Gpat2"	"endothelial"	"OPC"	3.04400695194266
"217"	"Psmf1"	"endothelial"	"OPC"	2.9475614862618
"218"	"Clec16a"	"endothelial"	"OPC"	2.79028356385451
"219"	"Htr7"	"endothelial"	"OPC"	2.75159851745522
"220"	"Rab2b"	"endothelial"	"OPC"	2.65026233415784
"221"	"Prkg2"	"endothelial"	"OPC"	2.59024405288434
