"Gene symbol","Cluster number"
"Dmxl2","12"
"Bnip2","12"
"Slc17a5","12"
"Cyb561d2","12"
"Exog","12"
"Vipr1","12"
"Ccdc162","12"
"Lims1","12"
"Herc4","12"
"Zwint","12"
"1700113H08Rik","12"
"Cpsf6","12"
"Mon2","12"
"Tspan31","12"
"Ptges3","12"
"Pik3ip1","12"
"Actr2","12"
"Acyp2","12"
"Dock2","12"
"Hnrnph1","12"
"Snap47","12"
"Trappc1","12"
"Derl2","12"
"Myo1d","12"
"Slfn2","12"
"Appbp2","12"
"Mrps23","12"
"Socs7","12"
"Atxn7l3","12"
"Fzd2","12"
"Arhgap27","12"
"Efcab3","12"
"Taco1","12"
"Chmp6","12"
"Nubpl","12"
"Dicer1","12"
"Wdr25","12"
"Psmg4","12"
"Lyrm4","12"
"Cage1","12"
"Mcur1","12"
"Mxd3","12"
"Ssbp2","12"
"Nsa2","12"
"Dhx29","12"
"Emb","12"
"Hmgcs1","12"
"Kcnk5","12"
"Btd","12"
"Ints9","12"
"Hr","12"
"Zc3h13","12"
"Oxct1","12"
"Basp1","12"
"Fam83f","12"
"A4galt","12"
"5031439G07Rik","12"
"Itga5","12"
"Lsg1","12"
"Itgb5","12"
"Pdia5","12"
"Akap8","12"
"Fer","12"
"Pfdn1","12"
"Ankhd1","12"
"Rps6kb2","12"
"Sart1","12"
"Ctsw","12"
"B3gat3","12"
"Tmem132a","12"
"R3hcc1l","12"
"Npm3","12"
"Tspan7","12"
"Xpnpep2","12"
"Xlr4b","12"
"Dnase1l1","12"
"Nox1","12"
"Cops5","13"
"Cyp20a1","13"
"Aamp","13"
"Prrc2c","13"
"Xcl1","13"
"Ppox","13"
"Igsf8","13"
"Sdccag8","13"
"Smyd2","13"
"Stam","13"
"Ehmt1","13"
"Rabepk","13"
"Cstf3","13"
"Eif3m","13"
"Adal","13"
"Tmem87b","13"
"Postn","13"
"Scnm1","13"
"Gstm3","13"
"Lrrc40","13"
"Rpp25l","13"
"Kif12","13"
"Dock7","13"
"Echdc2","13"
"Ttc39a","13"
"Tmem51","13"
"Mfn2","13"
"Krtcap3","13"
"Anapc4","13"
"Sgsm1","13"
"Hspb8","13"
"Ccdc63","13"
"Rasa4","13"
"Smurf1","13"
"Tes","13"
"Hoxa9","13"
"Ppm1k","13"
"Fbxl14","13"
"Cd9","13"
"Foxm1","13"
"Bcl3","13"
"Upk1a","13"
"Grwd1","13"
"Chsy1","13"
"Mfge8","13"
"Ticrr","13"
"Ints4","13"
"Ucp2","13"
"Coa4","13"
"Dkk3","13"
"Il27","13"
"Ing1","13"
"Tubgcp3","13"
"Ccdc124","13"
"Ndufb7","13"
"Prdx2","13"
"Cpne2","13"
"Enkd1","13"
"Slc7a6os","13"
"Il34","13"
"Mlkl","13"
"Nup133","13"
"Dnm2","13"
"Rnf26","13"
"Uaca","13"
"Cln6","13"
"Spg21","13"
"Gtf2a2","13"
"Rab27a","13"
"Shisa5","13"
"Acaa1a","13"
"Sacm1l","13"
"Pald1","13"
"Tfam","13"
"Tpgs1","13"
"Timp3","13"
"Mrpl42","13"
"Lemd3","13"
"Wdr92","13"
"Slc1a4","13"
"Fancl","13"
"Mgat1","13"
"Nhp2","13"
"Gabarap","13"
"Pelp1","13"
"Timm22","13"
"Sgca","13"
"Krt28","13"
"Stat3","13"
"Plekhm1","13"
"Galk1","13"
"Acp1","13"
"Hif1a","13"
"Golga5","13"
"Akr1e1","13"
"Nop16","13"
"Mrpl36","13"
"Arsk","13"
"Mrps27","13"
"Itga1","13"
"Ube2e1","13"
"Il3ra","13"
"Tspan14","13"
"Nedd8","13"
"Micu2","13"
"Ctsb","13"
"Rb1","13"
"Rad1","13"
"Ly6e","13"
"Recql4","13"
"Desi1","13"
"Arfgap3","13"
"Creld2","13"
"Racgap1","13"
"Abat","13"
"Socs1","13"
"Parn","13"
"Ube2l3","13"
"Vps8","13"
"Rfc4","13"
"Lsamp","13"
"Donson","13"
"Tfb1m","13"
"Zfp54","13"
"Rps2","13"
"Lmf1","13"
"Rpl10a","13"
"H2-DMa","13"
"Psmb9","13"
"Ddx39b","13"
"Cchcr1","13"
"Mrps18b","13"
"Rab12","13"
"Rhoq","13"
"Ccny","13"
"Ptpn2","13"
"Acaa2","13"
"AI837181","13"
"Fads1","13"
"Mrpl16","13"
"Fra10ac1","13"
"Hells","13"
"Aldh18a1","13"
"Frat2","13"
"Nt5c2","13"
"Cdk16","13"
"Timp1","13"
"Tenm1","13"
"Bhlhb9","13"
"Eif1ax","13"
