"cell_ID"	"x_coord"	"y_coord"
"s1795"	"20756"	"8244"
"s1796"	"21056"	"8244"
"s1797"	"21356"	"8244"
"s1798"	"21656"	"8244"
"s1799"	"21956"	"8244"
"s1800"	"20156"	"8544"
"s1801"	"20456"	"8544"
"s1802"	"20756"	"8544"
"s1803"	"21056"	"8544"
"s1804"	"21356"	"8544"
"s1805"	"21656"	"8544"
"s1806"	"21956"	"8544"
"s1807"	"20156"	"8844"
"s1808"	"20456"	"8844"
"s1809"	"20756"	"8844"
"s1810"	"21056"	"8844"
"s1811"	"21356"	"8844"
"s1812"	"21656"	"8844"
"s1813"	"21956"	"8844"
"s1814"	"20156"	"9144"
"s1815"	"20456"	"9144"
"s1816"	"20756"	"9144"
"s1817"	"21056"	"9144"
"s1818"	"21356"	"9144"
"s1819"	"21656"	"9144"
"s1820"	"21956"	"9144"
"s1821"	"20156"	"9444"
"s1822"	"20456"	"9444"
"s1823"	"20756"	"9444"
"s1824"	"21056"	"9444"
"s1825"	"21356"	"9444"
"s1826"	"21656"	"9444"
"s1827"	"21956"	"9444"
"s1828"	"20156"	"9744"
"s1829"	"20456"	"9744"
"s1830"	"20756"	"9744"
"s1831"	"21056"	"9744"
"s1832"	"21356"	"9744"
"s1833"	"21656"	"9744"
"s1834"	"21956"	"9744"
"s1835"	"20156"	"8274"
"s1836"	"20456"	"8274"
"s1837"	"20756"	"8274"
"s1838"	"21056"	"8274"
"s1839"	"21356"	"8274"
"s1840"	"21656"	"8274"
"s1841"	"21956"	"8274"
"s1842"	"20156"	"8574"
"s1843"	"20456"	"8574"
"s1844"	"20756"	"8574"
"s1845"	"21056"	"8574"
"s1846"	"21356"	"8574"
"s1847"	"21656"	"8574"
"s1848"	"21956"	"8574"
"s1849"	"20156"	"8874"
"s1850"	"20456"	"8874"
"s1851"	"20756"	"8874"
"s1852"	"21056"	"8874"
"s1853"	"21356"	"8874"
"s1854"	"21656"	"8874"
"s1855"	"21956"	"8874"
"s1856"	"20156"	"9174"
"s1857"	"20456"	"9174"
"s1858"	"20756"	"9174"
"s1859"	"21056"	"9174"
"s1860"	"21356"	"9174"
"s1861"	"21656"	"9174"
"s1862"	"21956"	"9174"
"s1863"	"20156"	"9474"
"s1864"	"20456"	"9474"
"s1865"	"20756"	"9474"
"s1866"	"21056"	"9474"
"s1867"	"21356"	"9474"
"s1868"	"21656"	"9474"
"s1869"	"21956"	"9474"
"s1870"	"20156"	"9774"
"s1871"	"20456"	"9774"
"s1872"	"20756"	"9774"
"s1873"	"21056"	"9774"
"s1874"	"21356"	"9774"
"s1875"	"21656"	"9774"
"s1876"	"21956"	"9774"
"s1877"	"20186"	"8004"
"s1878"	"20486"	"8004"
"s1879"	"20786"	"8004"
"s1880"	"21086"	"8004"
"s1881"	"21386"	"8004"
"s1882"	"21686"	"8004"
"s1883"	"21986"	"8004"
"s1884"	"20186"	"8304"
"s1885"	"20486"	"8304"
"s1886"	"20786"	"8304"
"s1887"	"21086"	"8304"
"s1888"	"21386"	"8304"
"s1889"	"21686"	"8304"
"s1890"	"21986"	"8304"
"s1891"	"20186"	"8604"
"s1892"	"20486"	"8604"
"s1893"	"20786"	"8604"
"s1894"	"21086"	"8604"
"s1895"	"21386"	"8604"
"s1896"	"21686"	"8604"
"s1897"	"21986"	"8604"
"s1898"	"20186"	"8904"
"s1899"	"20486"	"8904"
"s1900"	"20786"	"8904"
"s1901"	"21086"	"8904"
"s1902"	"21386"	"8904"
"s1903"	"21686"	"8904"
"s1904"	"21986"	"8904"
"s1905"	"20186"	"9204"
"s1906"	"20486"	"9204"
"s1907"	"20786"	"9204"
"s1908"	"21086"	"9204"
"s1909"	"21386"	"9204"
"s1910"	"21686"	"9204"
"s1911"	"21986"	"9204"
"s1912"	"20186"	"9504"
"s1913"	"20486"	"9504"
"s1914"	"20786"	"9504"
"s1915"	"21086"	"9504"
"s1916"	"21386"	"9504"
"s1917"	"21686"	"9504"
"s1918"	"21986"	"9504"
"s1919"	"20186"	"9804"
"s1920"	"20486"	"9804"
"s1921"	"20786"	"9804"
"s1922"	"21086"	"9804"
"s1923"	"21386"	"9804"
"s1924"	"21686"	"9804"
"s1925"	"21986"	"9804"
"s1926"	"20186"	"8034"
"s1927"	"20486"	"8034"
"s1928"	"20786"	"8034"
"s1929"	"21086"	"8034"
"s1930"	"21386"	"8034"
"s1931"	"21686"	"8034"
"s1932"	"21986"	"8034"
"s1933"	"20186"	"8334"
"s1934"	"20486"	"8334"
"s1935"	"20786"	"8334"
"s1936"	"21086"	"8334"
"s1937"	"21386"	"8334"
"s1938"	"21686"	"8334"
"s1939"	"21986"	"8334"
"s1940"	"20186"	"8634"
"s1941"	"20486"	"8634"
"s1942"	"20786"	"8634"
"s1943"	"21086"	"8634"
"s1944"	"21386"	"8634"
"s1945"	"21686"	"8634"
"s1946"	"21986"	"8634"
"s1947"	"20186"	"8934"
"s1948"	"20486"	"8934"
"s1949"	"20786"	"8934"
"s1950"	"21086"	"8934"
"s1951"	"21386"	"8934"
"s1952"	"21686"	"8934"
"s1953"	"21986"	"8934"
"s1954"	"20186"	"9234"
"s1955"	"20486"	"9234"
"s1956"	"20786"	"9234"
"s1957"	"21086"	"9234"
"s1958"	"21386"	"9234"
"s1959"	"21686"	"9234"
"s1960"	"21986"	"9234"
"s1961"	"20186"	"9534"
"s1962"	"20486"	"9534"
"s1963"	"20786"	"9534"
"s1964"	"21086"	"9534"
"s1965"	"21386"	"9534"
"s1966"	"21686"	"9534"
"s1967"	"21986"	"9534"
"s1968"	"20186"	"9834"
"s1969"	"20486"	"9834"
"s1970"	"20786"	"9834"
"s1971"	"21086"	"9834"
"s1972"	"21386"	"9834"
"s1973"	"21686"	"9834"
"s1974"	"21986"	"9834"
"s1975"	"20186"	"8064"
"s1976"	"20486"	"8064"
"s1977"	"20786"	"8064"
"s1978"	"21086"	"8064"
"s1979"	"21386"	"8064"
"s1980"	"21686"	"8064"
"s1981"	"21986"	"8064"
"s1982"	"20186"	"8364"
"s1983"	"20486"	"8364"
"s1984"	"20786"	"8364"
"s1985"	"21086"	"8364"
"s1986"	"21386"	"8364"
"s1987"	"21686"	"8364"
"s1988"	"21986"	"8364"
"s1989"	"20186"	"8664"
"s1990"	"20486"	"8664"
"s1991"	"20786"	"8664"
"s1992"	"21086"	"8664"
"s1993"	"21386"	"8664"
"s1994"	"21686"	"8664"
"s1995"	"21986"	"8664"
"s1996"	"20186"	"8964"
"s1997"	"20486"	"8964"
"s1998"	"20786"	"8964"
"s1999"	"21086"	"8964"
"s2000"	"21386"	"8964"
"s2001"	"21686"	"8964"
"s2002"	"21986"	"8964"
"s2003"	"20186"	"9264"
"s2004"	"20486"	"9264"
"s2005"	"20786"	"9264"
"s2006"	"21086"	"9264"
"s2007"	"21386"	"9264"
"s2008"	"21686"	"9264"
"s2009"	"21986"	"9264"
"s2010"	"20186"	"9564"
"s2011"	"20486"	"9564"
"s2012"	"20786"	"9564"
"s2013"	"21086"	"9564"
"s2014"	"21386"	"9564"
"s2015"	"21686"	"9564"
"s2016"	"21986"	"9564"
"s2017"	"20186"	"9864"
"s2018"	"20486"	"9864"
"s2019"	"20786"	"9864"
"s2020"	"21086"	"9864"
"s2021"	"21386"	"9864"
"s2022"	"21686"	"9864"
"s2023"	"21986"	"9864"
"s2024"	"20186"	"8094"
"s2025"	"20486"	"8094"
"s2026"	"20786"	"8094"
"s2027"	"21086"	"8094"
"s2028"	"21386"	"8094"
"s2029"	"21686"	"8094"
"s2030"	"21986"	"8094"
"s2031"	"20186"	"8394"
"s2032"	"20486"	"8394"
"s2033"	"20786"	"8394"
"s2034"	"21086"	"8394"
"s2035"	"21386"	"8394"
"s2036"	"21686"	"8394"
"s2037"	"21986"	"8394"
"s2038"	"20186"	"8694"
"s2039"	"20486"	"8694"
"s2040"	"20786"	"8694"
"s2041"	"21086"	"8694"
"s2042"	"21386"	"8694"
"s2043"	"21686"	"8694"
"s2044"	"21986"	"8694"
"s2045"	"20186"	"8994"
"s2046"	"20486"	"8994"
"s2047"	"20786"	"8994"
"s2048"	"21086"	"8994"
"s2049"	"21386"	"8994"
"s2050"	"21686"	"8994"
"s2051"	"21986"	"8994"
"s2052"	"20186"	"9294"
"s2053"	"20486"	"9294"
"s2054"	"20786"	"9294"
"s2055"	"21086"	"9294"
"s2056"	"21386"	"9294"
"s2057"	"21686"	"9294"
"s2058"	"21986"	"9294"
"s2059"	"20186"	"9594"
"s2060"	"20486"	"9594"
"s2061"	"20786"	"9594"
"s2062"	"21086"	"9594"
"s2063"	"21386"	"9594"
"s2064"	"21686"	"9594"
"s2065"	"21986"	"9594"
"s2066"	"20186"	"9894"
"s2067"	"20486"	"9894"
"s2068"	"20786"	"9894"
"s2069"	"21086"	"9894"
"s2070"	"21386"	"9894"
"s2071"	"21686"	"9894"
"s2072"	"21986"	"9894"
"s2073"	"20186"	"8124"
"s2074"	"20486"	"8124"
"s2075"	"20786"	"8124"
"s2076"	"21086"	"8124"
"s2077"	"21386"	"8124"
"s2078"	"21686"	"8124"
"s2079"	"21986"	"8124"
"s2080"	"20186"	"8424"
"s2081"	"20486"	"8424"
"s2082"	"20786"	"8424"
"s2083"	"21086"	"8424"
"s2084"	"21386"	"8424"
"s2085"	"21686"	"8424"
"s2086"	"21986"	"8424"
"s2087"	"20186"	"8724"
"s2088"	"20486"	"8724"
"s2089"	"20786"	"8724"
"s2090"	"21086"	"8724"
"s2091"	"21386"	"8724"
"s2092"	"21686"	"8724"
"s2093"	"21986"	"8724"
"s2094"	"20186"	"9024"
"s2095"	"20486"	"9024"
"s2096"	"20786"	"9024"
"s2097"	"21086"	"9024"
"s2098"	"21386"	"9024"
"s2099"	"21686"	"9024"
"s2100"	"21986"	"9024"
"s2101"	"20186"	"9324"
"s2102"	"20486"	"9324"
"s2103"	"20786"	"9324"
"s2104"	"21086"	"9324"
"s2105"	"21386"	"9324"
"s2106"	"21686"	"9324"
"s2107"	"21986"	"9324"
"s2108"	"20186"	"9624"
"s2109"	"20486"	"9624"
"s2110"	"20786"	"9624"
"s2111"	"21086"	"9624"
"s2112"	"21386"	"9624"
"s2113"	"21686"	"9624"
"s2114"	"21986"	"9624"
"s2115"	"20186"	"9924"
"s2116"	"20486"	"9924"
"s2117"	"20786"	"9924"
"s2118"	"21086"	"9924"
"s2119"	"21386"	"9924"
"s2120"	"21686"	"9924"
"s2121"	"21986"	"9924"
"s2122"	"20186"	"8154"
"s2123"	"20486"	"8154"
"s2124"	"20786"	"8154"
"s2125"	"21086"	"8154"
"s2126"	"21386"	"8154"
"s2127"	"21686"	"8154"
"s2128"	"21986"	"8154"
"s2129"	"20186"	"8454"
"s2130"	"20486"	"8454"
"s2131"	"20786"	"8454"
"s2132"	"21086"	"8454"
"s2133"	"21386"	"8454"
"s2134"	"21686"	"8454"
"s2135"	"21986"	"8454"
"s2136"	"20186"	"8754"
"s2137"	"20486"	"8754"
"s2138"	"20786"	"8754"
"s2139"	"21086"	"8754"
"s2140"	"21386"	"8754"
"s2141"	"21686"	"8754"
"s2142"	"21986"	"8754"
"s2143"	"20186"	"9054"
"s2144"	"20486"	"9054"
"s2145"	"20786"	"9054"
"s2146"	"21086"	"9054"
"s2147"	"21386"	"9054"
"s2148"	"21686"	"9054"
"s2149"	"21986"	"9054"
"s2150"	"20186"	"9354"
"s2151"	"20486"	"9354"
"s2152"	"20786"	"9354"
"s2153"	"21086"	"9354"
"s2154"	"21386"	"9354"
"s2155"	"21686"	"9354"
"s2156"	"21986"	"9354"
"s2157"	"20186"	"9654"
"s2158"	"20486"	"9654"
"s2159"	"20786"	"9654"
"s2160"	"21086"	"9654"
"s2161"	"21386"	"9654"
"s2162"	"21686"	"9654"
"s2163"	"21986"	"9654"
"s2164"	"20186"	"9954"
"s2165"	"20486"	"9954"
"s2166"	"20786"	"9954"
"s2167"	"21086"	"9954"
"s2168"	"21386"	"9954"
"s2169"	"21686"	"9954"
"s2170"	"21986"	"9954"
"s2171"	"20186"	"8184"
"s2172"	"20486"	"8184"
"s2173"	"20786"	"8184"
"s2174"	"21086"	"8184"
"s2175"	"21386"	"8184"
"s2176"	"21686"	"8184"
"s2177"	"21986"	"8184"
"s2178"	"20186"	"8484"
"s2179"	"20486"	"8484"
"s2180"	"20786"	"8484"
"s2181"	"21086"	"8484"
"s2182"	"21386"	"8484"
"s2183"	"21686"	"8484"
"s2184"	"21986"	"8484"
"s2185"	"20186"	"8784"
"s2186"	"20486"	"8784"
"s2187"	"20786"	"8784"
"s2188"	"21086"	"8784"
"s2189"	"21386"	"8784"
"s2190"	"21686"	"8784"
"s2191"	"21986"	"8784"
"s2192"	"20186"	"9084"
"s2193"	"20486"	"9084"
"s2194"	"20786"	"9084"
"s2195"	"21086"	"9084"
"s2196"	"21386"	"9084"
"s2197"	"21686"	"9084"
"s2198"	"21986"	"9084"
"s2199"	"20186"	"9384"
"s2200"	"20486"	"9384"
"s2201"	"20786"	"9384"
"s2202"	"21086"	"9384"
"s2203"	"21386"	"9384"
"s2204"	"21686"	"9384"
"s2205"	"21986"	"9384"
"s2206"	"20186"	"9684"
"s2207"	"20486"	"9684"
"s2208"	"20786"	"9684"
"s2209"	"21086"	"9684"
"s2210"	"21386"	"9684"
"s2211"	"21686"	"9684"
"s2212"	"21986"	"9684"
"s2213"	"20186"	"9984"
"s2214"	"20486"	"9984"
"s2215"	"20786"	"9984"
"s2216"	"21086"	"9984"
"s2217"	"21386"	"9984"
"s2218"	"21686"	"9984"
"s2219"	"21986"	"9984"
"s2220"	"20186"	"8214"
"s2221"	"20486"	"8214"
"s2222"	"20786"	"8214"
"s2223"	"21086"	"8214"
"s2224"	"21386"	"8214"
"s2225"	"21686"	"8214"
"s2226"	"21986"	"8214"
"s2227"	"20186"	"8514"
"s2228"	"20486"	"8514"
"s2229"	"20786"	"8514"
"s2230"	"21086"	"8514"
"s2231"	"21386"	"8514"
"s2232"	"21686"	"8514"
"s2233"	"21986"	"8514"
"s2234"	"20186"	"8814"
"s2235"	"20486"	"8814"
"s2236"	"20786"	"8814"
"s2237"	"21086"	"8814"
"s2238"	"21386"	"8814"
"s2239"	"21686"	"8814"
"s2240"	"21986"	"8814"
"s2241"	"20186"	"9114"
"s2242"	"20486"	"9114"
"s2243"	"20786"	"9114"
"s2244"	"21086"	"9114"
"s2245"	"21386"	"9114"
"s2246"	"21686"	"9114"
"s2247"	"21986"	"9114"
"s2248"	"20186"	"9414"
"s2249"	"20486"	"9414"
"s2250"	"20786"	"9414"
"s2251"	"21086"	"9414"
"s2252"	"21386"	"9414"
"s2253"	"21686"	"9414"
"s2254"	"21986"	"9414"
"s2255"	"20186"	"9714"
"s2256"	"20486"	"9714"
"s2257"	"20786"	"9714"
"s2258"	"21086"	"9714"
"s2259"	"21386"	"9714"
"s2260"	"21686"	"9714"
"s2261"	"21986"	"9714"
"s2262"	"20186"	"8244"
"s2263"	"20486"	"8244"
"s2264"	"20786"	"8244"
"s2265"	"21086"	"8244"
"s2266"	"21386"	"8244"
"s2267"	"21686"	"8244"
"s2268"	"21986"	"8244"
"s2269"	"20186"	"8544"
"s2270"	"20486"	"8544"
"s2271"	"20786"	"8544"
"s2272"	"21086"	"8544"
"s2273"	"21386"	"8544"
"s2274"	"21686"	"8544"
"s2275"	"21986"	"8544"
"s2276"	"20186"	"8844"
"s2277"	"20486"	"8844"
"s2278"	"20786"	"8844"
"s2279"	"21086"	"8844"
"s2280"	"21386"	"8844"
"s2281"	"21686"	"8844"
"s2282"	"21986"	"8844"
"s2283"	"20186"	"9144"
"s2284"	"20486"	"9144"
"s2285"	"20786"	"9144"
"s2286"	"21086"	"9144"
"s2287"	"21386"	"9144"
"s2288"	"21686"	"9144"
"s2289"	"21986"	"9144"
"s2290"	"20186"	"9444"
"s2291"	"20486"	"9444"
"s2292"	"20786"	"9444"
"s2293"	"21086"	"9444"
"s2294"	"21386"	"9444"
"s2295"	"21686"	"9444"
"s2296"	"21986"	"9444"
"s2297"	"20186"	"9744"
"s2298"	"20486"	"9744"
"s2299"	"20786"	"9744"
"s2300"	"21086"	"9744"
"s2301"	"21386"	"9744"
"s2302"	"21686"	"9744"
"s2303"	"21986"	"9744"
"s2304"	"20186"	"8274"
"s2305"	"20486"	"8274"
"s2306"	"20786"	"8274"
"s2307"	"21086"	"8274"
"s2308"	"21386"	"8274"
"s2309"	"21686"	"8274"
"s2310"	"21986"	"8274"
"s2311"	"20186"	"8574"
"s2312"	"20486"	"8574"
"s2313"	"20786"	"8574"
"s2314"	"21086"	"8574"
"s2315"	"21386"	"8574"
"s2316"	"21686"	"8574"
"s2317"	"21986"	"8574"
"s2318"	"20186"	"8874"
"s2319"	"20486"	"8874"
"s2320"	"20786"	"8874"
"s2321"	"21086"	"8874"
"s2322"	"21386"	"8874"
"s2323"	"21686"	"8874"
"s2324"	"21986"	"8874"
"s2325"	"20186"	"9174"
"s2326"	"20486"	"9174"
"s2327"	"20786"	"9174"
"s2328"	"21086"	"9174"
"s2329"	"21386"	"9174"
"s2330"	"21686"	"9174"
"s2331"	"21986"	"9174"
"s2332"	"20186"	"9474"
"s2333"	"20486"	"9474"
"s2334"	"20786"	"9474"
"s2335"	"21086"	"9474"
"s2336"	"21386"	"9474"
"s2337"	"21686"	"9474"
"s2338"	"21986"	"9474"
"s2339"	"20186"	"9774"
"s2340"	"20486"	"9774"
"s2341"	"20786"	"9774"
"s2342"	"21086"	"9774"
"s2343"	"21386"	"9774"
"s2344"	"21686"	"9774"
"s2345"	"21986"	"9774"
"s2346"	"20216"	"8004"
"s2347"	"20516"	"8004"
"s2348"	"20816"	"8004"
"s2349"	"21116"	"8004"
"s2350"	"21416"	"8004"
"s2351"	"21716"	"8004"
"s2352"	"20216"	"8304"
"s2353"	"20516"	"8304"
"s2354"	"20816"	"8304"
"s2355"	"21116"	"8304"
"s2356"	"21416"	"8304"
"s2357"	"21716"	"8304"
"s2358"	"20216"	"8604"
"s2359"	"20516"	"8604"
"s2360"	"20816"	"8604"
"s2361"	"21116"	"8604"
"s2362"	"21416"	"8604"
"s2363"	"21716"	"8604"
"s2364"	"20216"	"8904"
"s2365"	"20516"	"8904"
"s2366"	"20816"	"8904"
"s2367"	"21116"	"8904"
"s2368"	"21416"	"8904"
"s2369"	"21716"	"8904"
"s2370"	"20216"	"9204"
"s2371"	"20516"	"9204"
"s2372"	"20816"	"9204"
"s2373"	"21116"	"9204"
"s2374"	"21416"	"9204"
"s2375"	"21716"	"9204"
"s2376"	"20216"	"9504"
"s2377"	"20516"	"9504"
"s2378"	"20816"	"9504"
"s2379"	"21116"	"9504"
"s2380"	"21416"	"9504"
"s2381"	"21716"	"9504"
"s2382"	"20216"	"9804"
"s2383"	"20516"	"9804"
"s2384"	"20816"	"9804"
"s2385"	"21116"	"9804"
"s2386"	"21416"	"9804"
"s2387"	"21716"	"9804"
"s2388"	"20216"	"8034"
"s2389"	"20516"	"8034"
"s2390"	"20816"	"8034"
"s2391"	"21116"	"8034"
"s2392"	"21416"	"8034"
"s2393"	"21716"	"8034"
"s2394"	"20216"	"8334"
"s2395"	"20516"	"8334"
"s2396"	"20816"	"8334"
"s2397"	"21116"	"8334"
"s2398"	"21416"	"8334"
"s2399"	"21716"	"8334"
"s2400"	"20216"	"8634"
"s2401"	"20516"	"8634"
"s2402"	"20816"	"8634"
"s2403"	"21116"	"8634"
"s2404"	"21416"	"8634"
"s2405"	"21716"	"8634"
"s2406"	"20216"	"8934"
"s2407"	"20516"	"8934"
"s2408"	"20816"	"8934"
"s2409"	"21116"	"8934"
"s2410"	"21416"	"8934"
"s2411"	"21716"	"8934"
"s2412"	"20216"	"9234"
"s2413"	"20516"	"9234"
"s2414"	"20816"	"9234"
"s2415"	"21116"	"9234"
"s2416"	"21416"	"9234"
"s2417"	"21716"	"9234"
"s2418"	"20216"	"9534"
"s2419"	"20516"	"9534"
"s2420"	"20816"	"9534"
"s2421"	"21116"	"9534"
"s2422"	"21416"	"9534"
"s2423"	"21716"	"9534"
"s2424"	"20216"	"9834"
"s2425"	"20516"	"9834"
"s2426"	"20816"	"9834"
"s2427"	"21116"	"9834"
"s2428"	"21416"	"9834"
"s2429"	"21716"	"9834"
"s2430"	"20216"	"8064"
"s2431"	"20516"	"8064"
"s2432"	"20816"	"8064"
"s2433"	"21116"	"8064"
"s2434"	"21416"	"8064"
"s2435"	"21716"	"8064"
"s2436"	"20216"	"8364"
"s2437"	"20516"	"8364"
"s2438"	"20816"	"8364"
"s2439"	"21116"	"8364"
"s2440"	"21416"	"8364"
"s2441"	"21716"	"8364"
"s2442"	"20216"	"8664"
"s2443"	"20516"	"8664"
"s2444"	"20816"	"8664"
"s2445"	"21116"	"8664"
"s2446"	"21416"	"8664"
"s2447"	"21716"	"8664"
"s2448"	"20216"	"8964"
"s2449"	"20516"	"8964"
"s2450"	"20816"	"8964"
"s2451"	"21116"	"8964"
"s2452"	"21416"	"8964"
"s2453"	"21716"	"8964"
"s2454"	"20216"	"9264"
"s2455"	"20516"	"9264"
"s2456"	"20816"	"9264"
"s2457"	"21116"	"9264"
"s2458"	"21416"	"9264"
"s2459"	"21716"	"9264"
"s2460"	"20216"	"9564"
"s2461"	"20516"	"9564"
"s2462"	"20816"	"9564"
"s2463"	"21116"	"9564"
"s2464"	"21416"	"9564"
"s2465"	"21716"	"9564"
"s2466"	"20216"	"9864"
"s2467"	"20516"	"9864"
"s2468"	"20816"	"9864"
"s2469"	"21116"	"9864"
"s2470"	"21416"	"9864"
"s2471"	"21716"	"9864"
"s2472"	"20216"	"8094"
"s2473"	"20516"	"8094"
"s2474"	"20816"	"8094"
"s2475"	"21116"	"8094"
"s2476"	"21416"	"8094"
"s2477"	"21716"	"8094"
"s2478"	"20216"	"8394"
"s2479"	"20516"	"8394"
"s2480"	"20816"	"8394"
"s2481"	"21116"	"8394"
"s2482"	"21416"	"8394"
"s2483"	"21716"	"8394"
"s2484"	"20216"	"8694"
"s2485"	"20516"	"8694"
"s2486"	"20816"	"8694"
"s2487"	"21116"	"8694"
"s2488"	"21416"	"8694"
"s2489"	"21716"	"8694"
"s2490"	"20216"	"8994"
"s2491"	"20516"	"8994"
"s2492"	"20816"	"8994"
"s2493"	"21116"	"8994"
"s2494"	"21416"	"8994"
"s2495"	"21716"	"8994"
"s2496"	"20216"	"9294"
"s2497"	"20516"	"9294"
"s2498"	"20816"	"9294"
"s2499"	"21116"	"9294"
"s2500"	"21416"	"9294"
"s2501"	"21716"	"9294"
"s2502"	"20216"	"9594"
"s2503"	"20516"	"9594"
"s2504"	"20816"	"9594"
"s2505"	"21116"	"9594"
"s2506"	"21416"	"9594"
"s2507"	"21716"	"9594"
"s2508"	"20216"	"9894"
"s2509"	"20516"	"9894"
"s2510"	"20816"	"9894"
"s2511"	"21116"	"9894"
"s2512"	"21416"	"9894"
"s2513"	"21716"	"9894"
"s2514"	"20216"	"8124"
"s2515"	"20516"	"8124"
"s2516"	"20816"	"8124"
"s2517"	"21116"	"8124"
"s2518"	"21416"	"8124"
"s2519"	"21716"	"8124"
"s2520"	"20216"	"8424"
"s2521"	"20516"	"8424"
"s2522"	"20816"	"8424"
"s2523"	"21116"	"8424"
"s2524"	"21416"	"8424"
"s2525"	"21716"	"8424"
"s2526"	"20216"	"8724"
"s2527"	"20516"	"8724"
"s2528"	"20816"	"8724"
"s2529"	"21116"	"8724"
"s2530"	"21416"	"8724"
"s2531"	"21716"	"8724"
"s2532"	"20216"	"9024"
"s2533"	"20516"	"9024"
"s2534"	"20816"	"9024"
"s2535"	"21116"	"9024"
"s2536"	"21416"	"9024"
"s2537"	"21716"	"9024"
"s2538"	"20216"	"9324"
"s2539"	"20516"	"9324"
"s2540"	"20816"	"9324"
"s2541"	"21116"	"9324"
"s2542"	"21416"	"9324"
"s2543"	"21716"	"9324"
"s2544"	"20216"	"9624"
"s2545"	"20516"	"9624"
"s2546"	"20816"	"9624"
"s2547"	"21116"	"9624"
"s2548"	"21416"	"9624"
"s2549"	"21716"	"9624"
"s2550"	"20216"	"9924"
"s2551"	"20516"	"9924"
"s2552"	"20816"	"9924"
"s2553"	"21116"	"9924"
"s2554"	"21416"	"9924"
"s2555"	"21716"	"9924"
"s2556"	"20216"	"8154"
"s2557"	"20516"	"8154"
"s2558"	"20816"	"8154"
"s2559"	"21116"	"8154"
"s2560"	"21416"	"8154"
"s2561"	"21716"	"8154"
"s2562"	"20216"	"8454"
"s2563"	"20516"	"8454"
"s2564"	"20816"	"8454"
"s2565"	"21116"	"8454"
"s2566"	"21416"	"8454"
"s2567"	"21716"	"8454"
"s2568"	"20216"	"8754"
"s2569"	"20516"	"8754"
"s2570"	"20816"	"8754"
"s2571"	"21116"	"8754"
"s2572"	"21416"	"8754"
"s2573"	"21716"	"8754"
"s2574"	"20216"	"9054"
"s2575"	"20516"	"9054"
"s2576"	"20816"	"9054"
"s2577"	"21116"	"9054"
"s2578"	"21416"	"9054"
"s2579"	"21716"	"9054"
"s2580"	"20216"	"9354"
"s2581"	"20516"	"9354"
"s2582"	"20816"	"9354"
"s2583"	"21116"	"9354"
"s2584"	"21416"	"9354"
"s2585"	"21716"	"9354"
"s2586"	"20216"	"9654"
"s2587"	"20516"	"9654"
"s2588"	"20816"	"9654"
"s2589"	"21116"	"9654"
"s2590"	"21416"	"9654"
"s2591"	"21716"	"9654"
"s2592"	"20216"	"9954"
"s2593"	"20516"	"9954"
"s2594"	"20816"	"9954"
"s2595"	"21116"	"9954"
"s2596"	"21416"	"9954"
"s2597"	"21716"	"9954"
"s2598"	"20216"	"8184"
"s2599"	"20516"	"8184"
"s2600"	"20816"	"8184"
"s2601"	"21116"	"8184"
"s2602"	"21416"	"8184"
"s2603"	"21716"	"8184"
"s2604"	"20216"	"8484"
"s2605"	"20516"	"8484"
"s2606"	"20816"	"8484"
"s2607"	"21116"	"8484"
"s2608"	"21416"	"8484"
"s2609"	"21716"	"8484"
"s2610"	"20216"	"8784"
"s2611"	"20516"	"8784"
"s2612"	"20816"	"8784"
"s2613"	"21116"	"8784"
"s2614"	"21416"	"8784"
"s2615"	"21716"	"8784"
"s2616"	"20216"	"9084"
"s2617"	"20516"	"9084"
"s2618"	"20816"	"9084"
"s2619"	"21116"	"9084"
"s2620"	"21416"	"9084"
"s2621"	"21716"	"9084"
"s2622"	"20216"	"9384"
"s2623"	"20516"	"9384"
"s2624"	"20816"	"9384"
"s2625"	"21116"	"9384"
"s2626"	"21416"	"9384"
"s2627"	"21716"	"9384"
"s2628"	"20216"	"9684"
"s2629"	"20516"	"9684"
"s2630"	"20816"	"9684"
"s2631"	"21116"	"9684"
"s2632"	"21416"	"9684"
"s2633"	"21716"	"9684"
"s2634"	"20216"	"9984"
"s2635"	"20516"	"9984"
"s2636"	"20816"	"9984"
"s2637"	"21116"	"9984"
"s2638"	"21416"	"9984"
"s2639"	"21716"	"9984"
"s2640"	"20216"	"8214"
"s2641"	"20516"	"8214"
"s2642"	"20816"	"8214"
"s2643"	"21116"	"8214"
"s2644"	"21416"	"8214"
"s2645"	"21716"	"8214"
"s2646"	"20216"	"8514"
"s2647"	"20516"	"8514"
"s2648"	"20816"	"8514"
"s2649"	"21116"	"8514"
"s2650"	"21416"	"8514"
"s2651"	"21716"	"8514"
"s2652"	"20216"	"8814"
"s2653"	"20516"	"8814"
"s2654"	"20816"	"8814"
"s2655"	"21116"	"8814"
"s2656"	"21416"	"8814"
"s2657"	"21716"	"8814"
"s2658"	"20216"	"9114"
"s2659"	"20516"	"9114"
"s2660"	"20816"	"9114"
"s2661"	"21116"	"9114"
"s2662"	"21416"	"9114"
"s2663"	"21716"	"9114"
"s2664"	"20216"	"9414"
"s2665"	"20516"	"9414"
"s2666"	"20816"	"9414"
"s2667"	"21116"	"9414"
