"Gene symbol","Cluster number"
"Zfp217","8"
"Fndc3b","8"
"Fxr1","8"
"Igsf10","8"
"Ssr2","8"
"Ilf2","8"
"Setdb1","8"
"Hipk1","8"
"Ahcyl1","8"
"Celsr2","8"
"Papss1","8"
"Cth","8"
"Il11ra1","8"
"Rad23b","8"
"Focad","8"
"Zmym4","8"
"Tmem222","8"
"Sdhb","8"
"Krit1","8"
"Mapre3","8"
"Rbm47","8"
"Slain2","8"
"Sec31a","8"
"Sart3","8"
"Pxn","8"
"Trafd1","8"
"Tmem248","8"
"Gtf2i","8"
"Gna12","8"
"2610001J05Rik","8"
"Creb3l2","8"
"Zfp956","8"
"Tmcc1","8"
"Usp5","8"
"Sae1","8"
"Polr2i","8"
"Atf5","8"
"Prmt1","8"
"Nomo1","8"
"Nav2","8"
"Idh2","8"
"Zfp592","8"
"Dlg2","8"
"Aamdc","8"
"Lipt2","8"
"Coa4","8"
"Rassf7","8"
"Sgcz","8"
"Slc25a4","8"
"Csgalnact1","8"
"Atp13a1","8"
"Upf1","8"
"Heatr3","8"
"Ap1g1","8"
"Marveld3","8"
"Rbm34","8"
"Gucy1a2","8"
"Rexo2","8"
"Idh3a","8"
"Pccb","8"
"Cmtm8","8"
"Golga4","8"
"Snrk","8"
"Clec3b","8"
"Sacm1l","8"
"Stxbp5","8"
"Akap7","8"
"Lama2","8"
"Trmt11","8"
"Sar1a","8"
"Hmg20b","8"
"Smtn","8"
"Otx1","8"
"Xpo1","8"
"Rars","8"
"Pdlim4","8"
"Slfn4","8"
"Synrg","8"
"Zfp652","8"
"Stard3","8"
"Ubtf","8"
"Hexim1","8"
"Cdc27","8"
"Cygb","8"
"Cant1","8"
"Gps1","8"
"Mnat1","8"
"Plek2","8"
"Pigh","8"
"Psen1","8"
"Golga5","8"
"Mta1","8"
"Smim13","8"
"Ecd","8"
"Mrps16","8"
"Mettl3","8"
"Tinf2","8"
"Pspc1","8"
"Ints9","8"
"Tbc1d4","8"
"Mbnl2","8"
"Gpr20","8"
"Hsf1","8"
"Rpl8","8"
"Apobec3","8"
"Ndufa6","8"
"Fbln1","8"
"Chkb","8"
"Prkag1","8"
"Eif4a2","8"
"Fam162a","8"
"Naa50","8"
"Pgp","8"
"2310061I04Rik","8"
"Daam2","8"
"Yipf4","8"
"Wac","8"
"Reep5","8"
"Cystm1","8"
"Slc3a2","8"
"Sgms1","8"
"Fhl1","8"
"Gdi1","8"
"Rps4x","8"
"Atrx","8"
"Atp7a","8"
"Morf4l2","8"
"Fam168b","9"
"Aff3","9"
"Tm4sf20","9"
"Atg16l1","9"
"Ramp1","9"
"Atp1b1","9"
"Pbx1","9"
"Alyref2","9"
"Rpl7a","9"
"Cacfd1","9"
"Psmd5","9"
"Ttll11","9"
"Pdcl","9"
"Ssb","9"
"Ssrp1","9"
"Pdia3","9"
"B2m","9"
"Romo1","9"
"Ctsa","9"
"Atp9a","9"
"Rps21","9"
"Chmp4c","9"
"Cog6","9"
"Supt20","9"
"S100a1","9"
"Arnt","9"
"Ctss","9"
"Golph3l","9"
"Gstm2","9"
"Gnai3","9"
"Acadm","9"
"Slc44a5","9"
"Ddx58","9"
"B4galt1","9"
"Txn1","9"
"Inpp5b","9"
"Pithd1","9"
"C1qc","9"
"Epha8","9"
"Necap2","9"
"Srm","9"
"Lrrc47","9"
"Fastk","9"
"Mrpl33","9"
"Chic2","9"
"Ugt2b34","9"
"Fras1","9"
"Anxa3","9"
"2900026A02Rik","9"
"Tmem119","9"
"Ssh1","9"
"Fam222a","9"
"Zcchc8","9"
"Vps37b","9"
"Arl6ip4","9"
"Dnajc30","9"
"Arpc1b","9"
"Zkscan5","9"
"Rpl21","9"
"Rnf181","9"
"Suclg1","9"
"Spr","9"
"Cct7","9"
"Pcbp1","9"
"Chl1","9"
"Tada3","9"
"Hnrnpf","9"
"Zfp579","9"
"Vasp","9"
"Apoe","9"
"Usf2","9"
"Gtf2h1","9"
"Slco3a1","9"
"Ucp2","9"
"Trim21","9"
"Ptpre","9"
"Mtg1","9"
"Pet100","9"
"Angpt2","9"
"Gipc1","9"
"Wdr83","9"
"Fto","9"
"Zfp319","9"
"Cdh1","9"
"Chst4","9"
"Casp4","9"
"Zfp810","9"
"Vps26b","9"
"St14","9"
"Stt3a","9"
"Stoml1","9"
"Tipin","9"
"Tcf12","9"
"Tfdp2","9"
"Wdr48","9"
"Rpl14","9"
"Zdhhc3","9"
"Ccr2","9"
"Bicc1","9"
"Atp5d","9"
"Rps15","9"
"Mrpl42","9"
"Ptprr","9"
"Upp1","9"
"Bod1","9"
"Sar1b","9"
"2310033P09Rik","9"
"Slc25a35","9"
"Vamp2","9"
"Gabarap","9"
"Slc25a11","9"
"Wsb1","9"
"Mrpl27","9"
"Mllt6","9"
"Arhgap27","9"
"Ace","9"
"Slc39a11","9"
"Sumo2","9"
"Pgs1","9"
"Rps7","9"
"Arhgap5","9"
"Psma6","9"
"Mpp5","9"
"Eif2s1","9"
"Nrxn3","9"
"Cep128","9"
"Calm1","9"
"Meg3","9"
"Igha","9"
"Epdr1","9"
"Dusp22","9"
"Irf4","9"
"Grk6","9"
"Lpcat1","9"
"Zbed3","9"
"Mast4","9"
"Rps24","9"
"Mipep","9"
"Ctsb","9"
"Reep4","9"
"Dok2","9"
"Lpar6","9"
"Lrch1","9"
"Wbp4","9"
"Prlr","9"
"Arhgap39","9"
"Txn2","9"
"Sh3bp1","9"
"Pou6f1","9"
"Zfp263","9"
"Glyr1","9"
"1810013L24Rik","9"
"Mcm4","9"
"Klhl22","9"
"Comt","9"
"Rps2","9"
"U2af1","9"
"Brd2","9"
"Tap2","9"
"H2-Ab1","9"
"Cdc5l","9"
"Nfya","9"
"Khsrp","9"
"Ndc80","9"
"Xdh","9"
"Mib1","9"
"Sil1","9"
"Paip2","9"
"Mcc","9"
"Hmgxb3","9"
"Pias2","9"
"Ehbp1l1","9"
"Gpr137","9"
"Cox8a","9"
"Dynlt3","9"
"Slc6a8","9"
"Tbl1x","9"
